,ItinID,FarePerMile,Coupons,Origin,RoundTrip,OnLine,RPCarrier,Passengers,ItinFare,BulkFare,Distance,DistanceGroup,MilesFlown,OriginState
625377,201613479495,0.1794,2,ORD,1.0,0.0,UA,1.0,311.0,0.0,1734.0,4,1734.0,IL
3104101,201613479258,0.1879,3,ORD,1.0,1.0,UA,1.0,351.0,0.0,1868.0,4,1868.0,IL
2872410,201613503866,0.0527,2,ORD,1.0,0.0,UA,1.0,106.0,0.0,2010.0,5,2010.0,IL
2676811,201614113027,0.1121,2,MDW,1.0,1.0,WN,1.0,185.0,0.0,1650.0,4,1650.0,IL
2631532,20161718917,0.2885,2,ORD,1.0,0.0,AA,1.0,165.0,0.0,572.0,2,572.0,IL
1278811,201612535912,0.9561,1,ORD,0.0,1.0,MQ,1.0,283.0,0.0,296.0,1,296.0,IL
3196386,201614109512,0.0441,3,MDW,1.0,1.0,WN,1.0,155.0,0.0,3518.0,8,3518.0,IL
510724,201614110428,0.2931,2,MDW,1.0,1.0,WN,1.0,425.0,0.0,1450.0,3,1450.0,IL
957544,201611937142,0.144,1,ORD,0.0,1.0,DL,1.0,180.0,0.0,1250.0,3,1250.0,IL
861986,201614099276,0.6447,2,MDW,1.0,1.0,WN,8.0,735.0,0.0,1140.0,3,1140.0,IL
2812392,201612534772,0.599,2,ORD,1.0,1.0,MQ,1.0,490.0,0.0,818.0,2,818.0,IL
1577230,2016163062,0.5464,2,ORD,1.0,0.0,9E,1.0,365.0,0.0,668.0,2,668.0,IL
722090,201612533875,0.2409,2,ORD,1.0,1.0,MQ,1.0,488.0,0.0,2026.0,5,2026.0,IL
3199569,201612616513,0.062,3,ORD,1.0,1.0,NK,2.0,209.0,0.0,3371.0,7,3371.0,IL
348535,201611931518,0.3284,2,ORD,0.0,1.0,DL,1.0,444.0,0.0,1352.0,3,1352.0,IL
3011536,201614119660,0.1215,3,MDW,1.0,1.0,WN,1.0,427.0,0.0,3513.0,8,3513.0,IL
30842,201611067950,0.1534,2,ORD,0.0,0.0,AS,1.0,318.0,0.0,2073.0,5,2073.0,IL
2149984,2016151033,0.2751,4,MDW,1.0,0.0,9E,1.0,389.0,0.0,1414.0,3,1414.0,IL
3286967,201612863256,0.3865,3,ORD,0.0,0.0,OO,1.0,477.0,0.0,1234.0,3,1234.0,IL
1227895,201611067507,0.0651,1,ORD,0.0,1.0,AS,1.0,112.0,0.0,1721.0,4,1721.0,IL
1896076,201614098614,0.2099,4,MDW,1.0,1.0,WN,1.0,450.0,0.0,2144.0,5,2144.0,IL
2614374,201613496597,0.1132,8,ORD,1.0,0.0,UA,1.0,635.0,0.0,5610.0,12,5610.0,IL
755151,201614107929,0.2117,2,MDW,0.0,1.0,WN,3.0,174.0,0.0,822.0,2,822.0,IL
607975,201614113437,0.0935,2,MDW,1.0,1.0,WN,2.0,345.0,0.0,3688.0,8,3688.0,IL
677930,20161680750,0.137,2,ORD,1.0,1.0,AA,1.0,166.0,0.0,1212.0,3,1212.0,IL
836883,20161711778,0.1947,2,ORD,1.0,1.0,AA,1.0,264.0,0.0,1356.0,3,1356.0,IL
928969,201614120409,0.2026,1,MDW,0.0,1.0,WN,3.0,202.0,0.0,997.0,2,997.0,IL
1016131,201613482628,0.3154,1,ORD,0.0,1.0,UA,1.0,193.0,0.0,612.0,2,612.0,IL
1093142,201614119009,0.1398,1,MDW,0.0,1.0,WN,3.0,176.0,0.0,1259.0,3,1259.0,IL
279438,201614565537,0.5448,2,ORD,1.0,0.0,YX,1.0,450.0,0.0,826.0,2,826.0,IL
1742283,201612866575,1.3964,2,ORD,1.0,1.0,OO,1.0,620.0,0.0,444.0,1,444.0,IL
2691530,201611937323,0.2424,2,ORD,1.0,0.0,DL,1.0,606.0,0.0,2500.0,6,2500.0,IL
3081781,201612865944,0.1938,3,ORD,1.0,0.0,OO,1.0,333.0,0.0,1718.0,4,1718.0,IL
1390756,201613515160,0.1284,2,ORD,1.0,0.0,UA,1.0,442.0,0.0,3442.0,7,3442.0,IL
1492021,201614111758,0.1828,2,MDW,1.0,1.0,WN,2.0,362.0,0.0,1980.0,4,1980.0,IL
829948,201613495315,0.1292,2,ORD,1.0,1.0,UA,1.0,239.0,0.0,1850.0,4,1850.0,IL
3203835,20161690795,0.304,3,ORD,1.0,1.0,AA,1.0,889.0,0.0,2924.0,6,2924.0,IL
621905,20161694270,0.4784,2,ORD,1.0,0.0,AA,1.0,688.0,0.0,1438.0,3,1438.0,IL
1150150,201612865926,0.7313,1,ORD,0.0,1.0,OO,1.0,430.0,0.0,588.0,2,588.0,IL
1641732,20161721704,0.0736,2,ORD,1.0,1.0,AA,1.0,305.0,0.0,4144.0,9,4144.0,IL
248411,201614117092,0.1869,2,MDW,1.0,1.0,WN,15.0,413.0,0.0,2210.0,5,2210.0,IL
1077936,20161718038,0.1056,1,ORD,0.0,1.0,AA,1.0,182.0,0.0,1723.0,4,1723.0,IL
1002064,20161702939,0.4408,1,ORD,0.0,1.0,AA,2.0,443.0,0.0,1005.0,3,1005.0,IL
2271262,201611932822,0.4475,4,ORD,0.0,1.0,DL,1.0,806.0,0.0,1801.0,4,1801.0,IL
1662448,201613506413,0.6482,2,ORD,1.0,0.0,UA,1.0,433.0,0.0,668.0,2,668.0,IL
635498,201613513635,0.1473,2,ORD,1.0,1.0,UA,1.0,330.0,0.0,2240.0,5,2240.0,IL
3076689,201614098063,0.2462,3,MDW,1.0,1.0,WN,1.0,421.0,0.0,1710.0,4,1710.0,IL
940069,201612541297,1.1381,1,ORD,0.0,1.0,MQ,2.0,305.0,0.0,268.0,1,268.0,IL
945227,201612541423,0.5331,1,ORD,0.0,1.0,MQ,1.0,555.0,0.0,1041.0,3,1041.0,IL
716216,201612863932,0.5342,2,ORD,1.0,1.0,OO,1.0,640.0,0.0,1198.0,3,1198.0,IL
2658337,201611936688,0.3533,2,ORD,1.0,0.0,DL,1.0,236.0,0.0,668.0,2,668.0,IL
385360,20161682394,0.2636,2,ORD,1.0,1.0,AA,1.0,457.0,0.0,1734.0,4,1734.0,IL
1315996,201612293574,0.6463,1,ORD,0.0,1.0,EV,1.0,307.0,0.0,475.0,1,475.0,IL
272655,20161713583,0.0517,2,ORD,1.0,1.0,AA,1.0,149.0,0.0,2880.0,6,2880.0,IL
3420050,201613503762,0.2231,4,ORD,1.0,0.0,UA,1.0,580.0,0.0,2600.0,6,2600.0,IL
372128,201614115454,0.1842,2,MDW,1.0,1.0,WN,2.0,532.0,0.0,2888.0,6,2888.0,IL
3054668,201613499198,0.0814,3,ORD,1.0,0.0,UA,1.0,294.0,0.0,3613.0,8,3613.0,IL
905994,201612863464,0.2703,1,ORD,0.0,1.0,OO,2.0,153.0,0.0,566.0,2,566.0,IL
1674235,201613514315,0.0888,2,ORD,1.0,1.0,UA,4.0,306.0,0.0,3446.0,7,3446.0,IL
3378417,20161705248,0.1818,4,ORD,1.0,0.0,AA,3.0,483.0,0.0,2657.0,6,2657.0,IL
1723128,201612363249,0.1198,2,ORD,0.0,1.0,F9,1.0,229.0,0.0,1912.0,4,1912.0,IL
172931,201613486187,0.4264,2,ORD,1.0,0.0,UA,1.0,255.0,0.0,598.0,2,598.0,IL
173280,201612865971,0.2168,2,ORD,1.0,0.0,OO,1.0,255.0,0.0,1176.0,3,1176.0,IL
2836878,20161716774,0.7322,2,ORD,1.0,1.0,AA,1.0,946.0,0.0,1292.0,3,1292.0,IL
3135269,201614120982,0.2107,3,MDW,1.0,1.0,WN,1.0,467.0,0.0,2216.0,5,2216.0,IL
908024,201613510161,0.4167,1,ORD,0.0,1.0,UA,1.0,600.0,0.0,1440.0,3,1440.0,IL
2905206,201612424111,0.4515,2,ORD,1.0,0.0,G7,1.0,531.0,0.0,1176.0,3,1176.0,IL
2654421,201613480295,0.1455,2,ORD,1.0,1.0,UA,5.0,181.0,0.0,1244.0,3,1244.0,IL
60838,201612541744,0.7448,2,ORD,1.0,0.0,MQ,4.0,426.0,0.0,572.0,2,572.0,IL
527097,201612615960,0.0745,2,ORD,1.0,1.0,NK,21.0,176.0,0.0,2364.0,5,2364.0,IL
1127633,201613486406,0.1739,1,ORD,0.0,1.0,UA,15.0,125.0,0.0,719.0,2,719.0,IL
3064583,201614103475,0.3333,3,MDW,1.0,1.0,WN,1.0,555.0,0.0,1665.0,4,1665.0,IL
2647496,201611337586,0.2387,2,MDW,0.0,0.0,CP,1.0,163.0,0.0,683.0,2,683.0,IL
2025966,20161712067,0.0699,4,ORD,1.0,1.0,AA,1.0,197.0,0.0,2818.0,6,2818.0,IL
775656,201614119367,0.1372,2,MDW,1.0,1.0,WN,1.0,491.0,0.0,3580.0,8,3580.0,IL
372126,201614108178,0.3133,2,MDW,1.0,1.0,WN,1.0,532.0,0.0,1698.0,4,1698.0,IL
2517608,201613485124,0.1491,5,ORD,1.0,0.0,UA,1.0,641.0,0.0,4299.0,9,4299.0,IL
973194,201612425198,0.5793,1,ORD,0.0,1.0,G7,1.0,241.0,0.0,416.0,1,416.0,IL
595800,201612423913,0.9702,2,ORD,1.0,1.0,G7,4.0,456.0,0.0,470.0,1,470.0,IL
1166772,201612618916,0.1277,1,ORD,0.0,1.0,NK,14.0,220.0,0.0,1723.0,4,1723.0,IL
1530870,201611931495,0.063,2,ORD,0.0,1.0,DL,4.0,119.0,0.0,1888.0,4,1888.0,IL
3219599,201614099530,0.1523,3,MDW,1.0,1.0,WN,2.0,263.0,0.0,1727.0,4,1727.0,IL
2691188,201614115507,0.2098,2,MDW,1.0,1.0,WN,2.0,606.0,0.0,2888.0,6,2888.0,IL
700837,201613491672,0.1023,2,ORD,1.0,1.0,UA,20.0,868.0,0.0,8486.0,17,8486.0,IL
3069553,201613519802,0.1547,3,ORD,0.0,1.0,UA,1.0,498.0,0.0,3219.0,7,3219.0,IL
1546764,201614563635,0.7362,2,ORD,1.0,1.0,YX,2.0,346.0,0.0,470.0,1,470.0,IL
358271,20161694166,0.1926,2,ORD,1.0,0.0,AA,1.0,277.0,0.0,1438.0,3,1438.0,IL
704779,201613484699,0.4426,2,ORD,1.0,1.0,UA,2.0,786.0,0.0,1776.0,4,1776.0,IL
3181913,201613488560,0.0698,3,ORD,1.0,1.0,UA,1.0,207.0,0.0,2966.0,6,2966.0,IL
2009530,20161685510,0.1797,4,ORD,1.0,1.0,AA,1.0,262.0,0.0,1458.0,3,1458.0,IL
1169743,201612292882,9.0833,1,ORD,0.0,1.0,EV,1.0,763.0,0.0,84.0,1,84.0,IL
626628,201611930954,0.1146,2,ORD,0.0,1.0,DL,1.0,151.0,0.0,1318.0,3,1318.0,IL
897025,201613478585,0.659,1,ORD,0.0,1.0,UA,1.0,516.0,0.0,783.0,2,783.0,IL
1243114,201613480965,0.4367,1,ORD,0.0,1.0,UA,1.0,138.0,0.0,316.0,1,316.0,IL
3394123,20161685694,0.2204,4,ORD,1.0,0.0,AA,1.0,358.0,0.0,1624.0,4,1624.0,IL
782849,201614098140,0.0981,2,MDW,1.0,1.0,WN,1.0,116.0,0.0,1182.0,3,1182.0,IL
1207530,201612863626,0.5665,1,ORD,0.0,1.0,OO,1.0,179.0,0.0,316.0,1,316.0,IL
372961,201613515204,0.1546,2,ORD,1.0,1.0,UA,1.0,532.0,0.0,3442.0,7,3442.0,IL
571985,20161700420,0.1303,2,ORD,1.0,1.0,AA,2.0,191.0,0.0,1466.0,3,1466.0,IL
3158639,20161682566,0.1397,3,ORD,1.0,1.0,AA,1.0,255.0,0.0,1825.0,4,1825.0,IL
2931104,20161696554,0.0736,2,ORD,1.0,0.0,AA,1.0,223.0,0.0,3028.0,7,3028.0,IL
1719157,20161689753,0.1713,2,ORD,0.0,0.0,AA,1.0,198.0,0.0,1156.0,3,1156.0,IL
1084963,201612541885,0.2312,1,ORD,0.0,1.0,MQ,1.0,289.0,0.0,1250.0,3,1250.0,IL
1244429,201614101874,0.3781,1,MDW,0.0,1.0,WN,18.0,107.0,0.0,283.0,1,283.0,IL
823007,201613487703,0.3741,2,ORD,1.0,1.0,UA,1.0,538.0,0.0,1438.0,3,1438.0,IL
1520425,201613484368,0.1745,2,ORD,1.0,1.0,UA,2.0,310.0,0.0,1776.0,4,1776.0,IL
3140,20161693656,0.8851,2,ORD,1.0,1.0,AA,1.0,416.0,0.0,470.0,1,470.0,IL
1290794,201612540971,0.3297,1,ORD,0.0,1.0,MQ,1.0,213.0,0.0,646.0,2,646.0,IL
3143606,201612540772,0.2104,3,ORD,1.0,0.0,MQ,1.0,290.0,0.0,1378.0,3,1378.0,IL
1732549,201613506915,0.3154,2,ORD,1.0,1.0,UA,1.0,528.0,0.0,1674.0,4,1674.0,IL
2645014,201613517567,0.2115,2,ORD,1.0,1.0,UA,1.0,781.0,0.0,3692.0,8,3692.0,IL
3237440,201614098623,0.3968,3,MDW,1.0,1.0,WN,1.0,675.0,0.0,1701.0,4,1701.0,IL
616857,20161717840,0.3339,2,ORD,1.0,1.0,AA,1.0,748.0,0.0,2240.0,5,2240.0,IL
838849,201611933207,0.3284,2,ORD,1.0,1.0,DL,1.0,398.0,0.0,1212.0,3,1212.0,IL
2683969,201614103989,0.6231,2,MDW,1.0,1.0,WN,18.0,749.0,0.0,1202.0,3,1202.0,IL
83520,201613521678,0.1527,2,ORD,1.0,0.0,UA,2.0,309.0,0.0,2024.0,5,2024.0,IL
3207411,20161700064,0.0991,3,ORD,1.0,0.0,AA,1.0,146.0,0.0,1484.0,3,1473.0,IL
1601004,201613047271,0.3914,2,ORD,0.0,0.0,S5,2.0,344.0,0.0,879.0,2,879.0,IL
3176429,201614110885,0.0746,3,MDW,1.0,1.0,WN,1.0,210.0,0.0,2814.0,6,2814.0,IL
1097688,201614101382,0.298,1,MDW,0.0,1.0,WN,1.0,222.0,0.0,745.0,2,745.0,IL
328881,201611935853,0.3927,2,ORD,0.0,1.0,DL,1.0,518.0,0.0,1319.0,3,1319.0,IL
2635414,201612363171,0.1059,2,ORD,1.0,1.0,F9,2.0,188.0,0.0,1776.0,4,1776.0,IL
3343394,201611829196,0.2569,4,MDW,1.0,0.0,DL,2.0,391.0,0.0,1522.0,4,1522.0,IL
3106335,20161710052,0.207,3,ORD,1.0,1.0,AA,1.0,483.0,0.0,2333.0,5,2333.0,IL
1122893,201612423707,0.8729,1,ORD,0.0,1.0,G7,2.0,261.0,0.0,299.0,1,299.0,IL
1277897,201614563978,0.1859,1,ORD,0.0,1.0,YX,1.0,172.0,0.0,925.0,2,925.0,IL
1657511,201611933230,0.396,2,ORD,1.0,1.0,DL,1.0,480.0,0.0,1212.0,3,1212.0,IL
1399590,201612862649,0.4158,2,ORD,1.0,0.0,OO,1.0,504.0,0.0,1212.0,3,1212.0,IL
2136689,201611934270,0.0949,4,ORD,1.0,1.0,DL,1.0,192.0,0.0,2024.0,5,2024.0,IL
544218,201613511364,0.6949,2,ORD,1.0,0.0,UA,1.0,574.0,0.0,826.0,2,826.0,IL
11881,201614100205,0.1103,2,MDW,1.0,1.0,WN,1.0,190.0,0.0,1722.0,4,1722.0,IL
512556,201613497783,0.1496,2,ORD,1.0,0.0,UA,1.0,453.0,0.0,3028.0,7,3028.0,IL
2936158,20161707266,0.3822,2,ORD,1.0,1.0,AA,1.0,915.0,0.0,2394.0,5,2394.0,IL
62821,201614119169,0.1517,2,MDW,1.0,1.0,WN,2.0,382.0,0.0,2518.0,6,2518.0,IL
699011,20161697085,0.2457,2,ORD,1.0,1.0,AA,3.0,744.0,0.0,3028.0,7,3028.0,IL
3471755,201613479230,0.114,4,ORD,0.0,0.0,UA,1.0,294.0,0.0,2580.0,6,2580.0,IL
277972,20161720368,0.1081,2,ORD,1.0,1.0,AA,2.0,399.0,0.0,3692.0,8,3692.0,IL
2201375,201611067712,0.1212,4,ORD,1.0,1.0,AS,1.0,768.0,0.0,6338.0,13,6338.0,IL
527486,201612539908,0.1051,2,ORD,1.0,1.0,MQ,5.0,176.0,0.0,1674.0,4,1674.0,IL
50596,201613486058,0.3323,2,ORD,1.0,1.0,UA,1.0,533.0,0.0,1604.0,4,1604.0,IL
1477764,201614111931,0.3035,2,MDW,1.0,1.0,WN,2.0,601.0,0.0,1980.0,4,1980.0,IL
440799,20161721841,0.1301,2,ORD,1.0,1.0,AA,1.0,539.0,0.0,4144.0,9,4144.0,IL
1041283,201613496827,1.7006,1,ORD,0.0,1.0,UA,1.0,301.0,0.0,177.0,1,177.0,IL
2804410,20161713634,0.0681,2,ORD,1.0,1.0,AA,2.0,196.0,0.0,2880.0,6,2880.0,IL
365006,201612865182,0.1565,2,ORD,1.0,0.0,OO,1.0,251.0,0.0,1604.0,4,1604.0,IL
1690952,201612617048,0.1021,2,ORD,1.0,1.0,NK,1.0,356.0,0.0,3488.0,7,3488.0,IL
515825,201614100215,0.1202,2,MDW,1.0,1.0,WN,2.0,207.0,0.0,1722.0,4,1722.0,IL
2510299,201613483839,0.1841,5,ORD,1.0,0.0,UA,1.0,427.0,0.0,2320.0,5,2320.0,IL
237165,201612616055,0.1874,2,ORD,1.0,1.0,NK,1.0,443.0,0.0,2364.0,5,2364.0,IL
956783,201614098765,0.4527,1,MDW,0.0,1.0,WN,1.0,440.0,0.0,972.0,2,972.0,IL
939628,201614101387,0.4094,1,MDW,0.0,1.0,WN,1.0,305.0,0.0,745.0,2,745.0,IL
653869,201614563476,0.0973,2,ORD,1.0,0.0,YX,1.0,156.0,0.0,1604.0,4,1604.0,IL
834126,201613478818,0.3227,2,ORD,1.0,0.0,UA,1.0,264.0,0.0,818.0,2,818.0,IL
1366413,201614107864,0.461,2,MDW,1.0,1.0,WN,8.0,543.0,0.0,1178.0,3,1178.0,IL
661421,201613517622,0.2381,2,ORD,1.0,1.0,UA,1.0,879.0,0.0,3692.0,8,3692.0,IL
254525,201611337655,0.1336,2,MDW,0.0,0.0,CP,1.0,259.0,0.0,1938.0,4,1938.0,IL
2835985,201614106658,0.2863,2,MDW,0.0,1.0,WN,1.0,625.0,0.0,2183.0,5,2183.0,IL
1368133,201612541072,0.2726,2,ORD,1.0,1.0,MQ,2.0,350.0,0.0,1284.0,3,1284.0,IL
240182,201613506945,0.3495,2,ORD,1.0,1.0,UA,1.0,585.0,0.0,1674.0,4,1674.0,IL
1278099,20161697388,0.0986,1,ORD,0.0,1.0,AA,2.0,172.0,0.0,1744.0,4,1744.0,IL
440568,201614562276,0.4447,2,ORD,1.0,1.0,YX,3.0,539.0,0.0,1212.0,3,1212.0,IL
649856,201614097638,0.223,2,MDW,1.0,1.0,WN,1.0,500.0,0.0,2242.0,5,2242.0,IL
3082031,201614120559,0.1218,3,MDW,1.0,0.0,WN,1.0,242.0,0.0,2068.0,5,1987.0,IL
1823435,201614097964,0.1635,4,MDW,1.0,1.0,WN,1.0,437.0,0.0,2672.0,6,2672.0,IL
339061,201613485117,0.103,2,ORD,0.0,1.0,UA,1.0,197.0,0.0,1912.0,4,1912.0,IL
2145930,201613488056,0.3191,4,ORD,1.0,0.0,UA,1.0,561.0,0.0,1758.0,4,1758.0,IL
529395,20161724303,0.277,2,ORD,1.0,1.0,AA,1.0,796.0,0.0,2874.0,6,2874.0,IL
3026489,201613496563,0.0951,3,ORD,1.0,1.0,UA,1.0,476.0,0.0,5004.0,11,5004.0,IL
502087,201614562520,0.2478,2,ORD,1.0,1.0,YX,1.0,388.0,0.0,1566.0,4,1566.0,IL
1714794,201614118057,0.2191,2,MDW,1.0,1.0,WN,1.0,454.0,0.0,2072.0,5,2072.0,IL
677917,20161700346,0.1132,2,ORD,1.0,1.0,AA,5.0,166.0,0.0,1466.0,3,1466.0,IL
765751,201612363446,0.0555,2,ORD,1.0,1.0,F9,3.0,168.0,0.0,3028.0,7,3028.0,IL
1484445,201611932922,0.636,2,ORD,0.0,0.0,DL,1.0,587.0,0.0,923.0,2,923.0,IL
579538,201614098236,0.1954,2,MDW,1.0,1.0,WN,2.0,231.0,0.0,1182.0,3,1182.0,IL
841762,20161718512,0.1155,2,ORD,1.0,1.0,AA,2.0,398.0,0.0,3446.0,7,3446.0,IL
196671,201614118004,0.1409,2,MDW,1.0,1.0,WN,2.0,292.0,0.0,2072.0,5,2072.0,IL
901967,201614097846,0.2234,1,MDW,0.0,1.0,WN,1.0,132.0,0.0,591.0,2,591.0,IL
265111,201612862764,0.2021,2,ORD,1.0,0.0,OO,1.0,395.0,0.0,1954.0,4,1954.0,IL
1078851,201612537838,0.7578,1,ORD,0.0,1.0,MQ,1.0,169.0,0.0,223.0,1,223.0,IL
525570,2016162691,0.098,2,ORD,1.0,1.0,9E,2.0,145.0,0.0,1480.0,3,1480.0,IL
1540105,20161684935,0.3431,2,ORD,1.0,1.0,AA,1.0,411.0,0.0,1198.0,3,1198.0,IL
1397248,201614115429,0.1745,2,MDW,1.0,1.0,WN,1.0,504.0,0.0,2888.0,6,2888.0,IL
392908,201612864804,0.2459,2,ORD,1.0,0.0,OO,1.0,301.0,0.0,1224.0,3,1224.0,IL
3119368,20161708159,0.1129,3,ORD,0.0,1.0,AA,1.0,371.0,0.0,3287.0,7,3287.0,IL
1206238,20161708879,0.3323,1,ORD,0.0,1.0,AA,1.0,111.0,0.0,334.0,1,334.0,IL
832883,20161722326,0.0692,2,ORD,1.0,1.0,AA,1.0,239.0,0.0,3452.0,7,3452.0,IL
2688190,20161714215,0.2177,2,ORD,1.0,1.0,AA,3.0,627.0,0.0,2880.0,6,2880.0,IL
3205464,201614113373,0.0598,3,MDW,1.0,1.0,WN,1.0,235.0,0.0,3931.0,8,3931.0,IL
608784,2016162019,0.5985,2,ORD,1.0,0.0,9E,1.0,316.0,0.0,528.0,2,528.0,IL
799426,201613518115,0.0953,2,ORD,0.0,0.0,UA,1.0,194.0,0.0,2036.0,5,2036.0,IL
740520,201613500889,0.2977,2,ORD,0.0,0.0,UA,1.0,343.0,0.0,1152.0,3,1152.0,IL
1172036,20161716459,0.3932,1,ORD,0.0,1.0,AA,1.0,254.0,0.0,646.0,2,646.0,IL
1546422,201612862580,0.2855,2,ORD,1.0,0.0,OO,1.0,346.0,0.0,1212.0,3,1212.0,IL
1641108,201612541325,0.569,2,ORD,1.0,1.0,MQ,3.0,305.0,0.0,536.0,2,536.0,IL
2362103,20161712953,0.0827,4,ORD,1.0,1.0,AA,3.0,707.0,0.0,8548.0,18,8548.0,IL
751780,201612536535,0.9602,2,ORD,1.0,1.0,MQ,2.0,507.0,0.0,528.0,2,528.0,IL
477391,2016162706,0.123,2,ORD,1.0,1.0,9E,2.0,182.0,0.0,1480.0,3,1480.0,IL
2008948,20161689279,0.2666,4,ORD,1.0,0.0,AA,1.0,594.0,0.0,2228.0,5,2228.0,IL
411591,201612616699,0.0908,2,ORD,1.0,1.0,NK,5.0,275.0,0.0,3028.0,7,3028.0,IL
2812565,201614562541,0.3129,2,ORD,1.0,1.0,YX,1.0,490.0,0.0,1566.0,4,1566.0,IL
3257073,201612425632,0.2795,3,ORD,1.0,0.0,G7,1.0,564.0,0.0,2084.0,5,2018.0,IL
1285912,201612615178,0.1948,1,ORD,0.0,1.0,NK,1.0,173.0,0.0,888.0,2,888.0,IL
295562,20161720932,0.0749,2,ORD,1.0,1.0,AA,1.0,274.0,0.0,3658.0,8,3658.0,IL
2202475,201613491570,0.0911,4,ORD,1.0,0.0,UA,1.0,768.0,0.0,8527.0,18,8427.0,IL
3114095,201613502186,0.2601,3,ORD,1.0,0.0,UA,1.0,367.0,0.0,1507.0,4,1411.0,IL
1918868,201611830001,0.3266,4,MDW,1.0,0.0,DL,1.0,482.0,0.0,1476.0,3,1476.0,IL
105001,201613521584,0.1117,2,ORD,1.0,1.0,UA,4.0,226.0,0.0,2024.0,5,2024.0,IL
2756263,20161703258,0.1055,2,ORD,1.0,1.0,AA,1.0,212.0,0.0,2010.0,5,2010.0,IL
704780,201613489213,0.3325,2,ORD,1.0,1.0,UA,1.0,786.0,0.0,2364.0,5,2364.0,IL
603472,201613492306,0.2569,2,ORD,0.0,0.0,UA,1.0,224.0,0.0,872.0,2,872.0,IL
397076,20161687855,0.3636,2,ORD,1.0,1.0,AA,3.0,445.0,0.0,1224.0,3,1224.0,IL
2298759,201614103048,0.1781,4,MDW,1.0,1.0,WN,1.0,439.0,0.0,2465.0,5,2465.0,IL
88975,201611337541,0.4542,2,MDW,1.0,0.0,CP,1.0,317.0,0.0,698.0,2,698.0,IL
313378,201612538666,1.2938,2,ORD,1.0,1.0,MQ,1.0,458.0,0.0,354.0,1,354.0,IL
160105,201612868668,0.174,2,ORD,1.0,1.0,OO,1.0,435.0,0.0,2500.0,6,2500.0,IL
2983867,201613517606,0.2289,2,ORD,1.0,1.0,UA,2.0,845.0,0.0,3692.0,8,3692.0,IL
752074,20161692872,0.2263,2,ORD,0.0,1.0,AA,1.0,507.0,0.0,2240.0,5,2240.0,IL
443875,201614105947,0.1243,2,MDW,1.0,1.0,WN,27.0,290.0,0.0,2334.0,5,2334.0,IL
923966,201613477760,0.1142,1,ORD,0.0,1.0,UA,1.0,325.0,0.0,2846.0,6,2846.0,IL
154795,201614110231,0.1262,2,MDW,1.0,1.0,WN,1.0,183.0,0.0,1450.0,3,1450.0,IL
2261227,201613516201,0.0769,4,ORD,1.0,0.0,UA,1.0,653.0,0.0,8488.0,17,8488.0,IL
1511364,20161709442,0.5569,2,ORD,1.0,1.0,AA,2.0,372.0,0.0,668.0,2,668.0,IL
98427,201612866269,0.1119,2,ORD,1.0,0.0,OO,1.0,164.0,0.0,1466.0,3,1466.0,IL
80608,201614121112,0.265,2,MDW,1.0,1.0,WN,2.0,309.0,0.0,1166.0,3,1166.0,IL
228267,201614110937,0.2494,2,MDW,1.0,1.0,WN,3.0,202.0,0.0,810.0,2,810.0,IL
960323,201612291815,0.356,1,ORD,0.0,1.0,EV,1.0,298.0,0.0,837.0,2,837.0,IL
1802555,20161683731,0.1901,4,ORD,1.0,0.0,AA,1.0,505.0,0.0,2657.0,6,2657.0,IL
1368919,201612866462,0.3165,2,ORD,1.0,0.0,OO,1.0,464.0,0.0,1466.0,3,1466.0,IL
1042252,201612291080,0.4293,1,ORD,0.0,1.0,EV,3.0,237.0,0.0,552.0,2,552.0,IL
853837,20161720190,0.0767,2,ORD,1.0,1.0,AA,2.0,283.0,0.0,3692.0,8,3692.0,IL
780344,201613503363,0.2072,2,ORD,1.0,0.0,UA,1.0,167.0,0.0,806.0,2,806.0,IL
155763,201613506812,0.2031,2,ORD,1.0,1.0,UA,4.0,340.0,0.0,1674.0,4,1674.0,IL
3256785,201613521363,0.2562,3,ORD,1.0,0.0,UA,1.0,525.0,0.0,2049.0,5,2049.0,IL
788597,201614104326,0.0743,2,MDW,1.0,1.0,WN,1.0,133.0,0.0,1790.0,4,1790.0,IL
2599857,201613514665,0.0915,6,ORD,1.0,0.0,UA,1.0,801.0,0.0,8753.0,18,8753.0,IL
349069,201612866732,0.1855,2,ORD,1.0,0.0,OO,1.0,444.0,0.0,2394.0,5,2394.0,IL
3233380,20161697252,0.197,3,ORD,1.0,0.0,AA,1.0,582.0,0.0,3209.0,7,2954.0,IL
2775506,201612866501,0.6494,2,ORD,1.0,0.0,OO,1.0,952.0,0.0,1466.0,3,1466.0,IL
1618430,20161723779,0.1764,2,ORD,1.0,1.0,AA,1.0,357.0,0.0,2024.0,5,2024.0,IL
1016139,201613479045,0.2226,1,ORD,0.0,1.0,UA,4.0,193.0,0.0,867.0,2,867.0,IL
201098,201613520634,0.1833,2,ORD,1.0,0.0,UA,1.0,385.0,0.0,2100.0,5,2100.0,IL
455048,201612538286,0.649,2,ORD,1.0,1.0,MQ,1.0,662.0,0.0,1020.0,3,1020.0,IL
2733637,201612862832,0.3013,2,ORD,1.0,1.0,OO,2.0,323.0,0.0,1072.0,3,1072.0,IL
